cluster_id,size,n_projects,n_documents,nearest_reference,nearest_reference_direction,cosine,top_terms,exemplar_clause_ids
projected_resilience_of_asset-c088,313,67,67,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3618,minority shareholders tower ppp subsidies shares anchor auction viable subsidy commercially privatization,40080119:p00205:c02:split-1|32626249:p00190:c04:split-1|40109413:p00052:c07:split-1|40045816:p00175:c10:split-1|33985963:p00207:c03:split-1
projected_resilience_of_asset-c149,313,72,72,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3387,invitation bidders award contractual bids name drafting bidding proposals contract recruitment hiring,31866361:p00407:c05:split-1|33118666:p00301:c05:split-1|33844146:p00373:c06:split-1|32971756:p00473:c06:split-1|32093931:p00379:c01:split-1
projected_resilience_of_asset-c150,311,73,73,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3882,borrowers spds quotations edition gpn ipf notice arrange undb governed regulations accordance,33191006:p00449:c01:split-1|33830968:p00312:c01:split-1|34022655:p00456:c02:split-1|32093931:p00377:c01:split-1|33345981:p00315:c01:split-1
projected_resilience_of_asset-c054,309,111,111,Establish data protection standards for emergency beneficiary targeting and cross-agency data sharing,resilience_of_asset,0.2835,promulgated became declared dated july enacted january february ministers october august passed,33985963:p00358:c12:split-1|34192090:p00023:c02:split-1|32971756:p00729:c32:split-1|34196069:p00136:c06:split-1|40109413:p00051:c07:split-1
projected_resilience_of_asset-c029,307,87,87,Develop and regularly test government ICT business continuity and disaster recovery plans,resilience_of_asset,0.3610,maturity evaluate govnet testing feasibility missing recommendations consultancy options specifications determine assess,33812956:p00204:c09:split-1|31338295:p00323:c11:split-1|33753850:p00246:c04:split-1|33862093:p00216:c04:split-1|33118666:p00197:c08:split-1
projected_resilience_of_asset-c113,307,105,105,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2500,version changed amended removed updated rf covenants revised accordingly upgrade cancellation reflect,34327188:p00227:c20:split-1|31747152:p00376:c05:split-1|33107441:p00398:c04:split-1|34194833:p00341:c23:split-1|34059801:p00041:c05:split-1
projected_resilience_of_asset-c081,305,94,94,Develop sovereign cloud and data residency policies for government continuity,resilience_of_asset,0.3143,keen ambition gosl intends gou gon goe gos sought gog goi gob,33835348:p00147:c01:split-1|40052992:p00181:c08:split-1|40028045:p00117:c12:split-1|40105151:p00051:c10:split-1|40045816:p00411:c04:split-1
projected_resilience_of_asset-c006,304,86,86,Develop national fiber pooling and open access policies for resilient connectivity,resilience_of_asset,0.2825,gobf agence incumbent gabonese ethio nationale des egabon et faso burkina arcep,40115059:p00727:c01:split-1|40013198:p00166:c04:split-1|34228623:p00155:c05:split-1|34388773:p00101:c01:split-1|34228623:p00131:c05:split-1
projected_resilience_of_asset-c058,304,75,75,Establish disaster recovery sites and government cloud resilience for continuity of digital services,resilience_of_asset,0.2676,closer accessibility quality delivery improve deliver bring service accessible facilitating citizens improving,33753850:p00287:c02:split-1|31747152:p00157:c05:split-1|33753850:p00235:c02:split-1|33053299:p00182:c15:split-1|31338295:p00204:c06:split-1
projected_resilience_of_asset-c073,304,66,66,Upgrade and harden government data centers for disaster resilience,resilience_of_asset,0.3691,pue lighting diesel copper decommissioning generators consumption cooling co2 inefficient ee reductions,33118666:p00264:c26:split-1|34204848:p00157:c18:split-1|33107441:p00501:c11:split-1|34310682:p00134:c12:split-1|34204848:p00157:c08:split-1
projected_resilience_of_asset-c115,303,74,74,Diversify equipment vendor dependencies for telecom supply chain resilience,resilience_of_asset,0.2859,diversify diversification jobs competitiveness salaries raise productivity drive growth create mining job,40045816:p00413:c06:split-1|40013198:p00299:c14:split-1|34196134:p00212:c06:split-1|33859017:p00030:c03:split-1|33859017:p00023:c18:split-1
projected_resilience_of_asset-c060,302,85,85,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3011,fy17 fy25 cpf fy23 fy19 twin fy21 fy22 partnership grid ida19 aligned,34131348:p00155:c01:split-1|32626249:p00144:c01:split-1|33822742:p00162:c04:split-1|31747152:p00152:c01:split-1|33815663:p00171:c01:split-1
projected_resilience_of_asset-c025,299,89,89,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3224,pp ppsd rpf consulted action prepared draft resettlement plan sep escp plans,40072597:p00198:c07:split-1|34275965:p00231:c01:split-1|33844146:p00278:c01:split-1|34196069:p00443:c13:split-1|33835348:p00453:c04:split-1
projected_resilience_of_asset-c068,299,69,69,Develop national fiber pooling and open access policies for resilient connectivity,resilience_of_asset,0.4190,competition liberalization entry telecoms conducive consumers telecom market prices wholesale competitive spectrum,33830968:p00131:c12:split-1|33813209:p00157:c02:split-1|33753850:p00242:c16:split-1|34397339:p00120:c04:split-1|33813209:p00188:c02:split-1
projected_resilience_of_asset-c027,298,65,65,Develop national fiber pooling and open access policies for resilient connectivity,resilience_of_asset,0.2777,fueled penetration documented increases increasingly increased gains affordable socioeconomic broadband positive bandwidth,34196069:p00306:c18:split-1|32626249:p00409:c03:split-1|32626249:p00211:c03:split-1|33844146:p00248:c18:split-1|34429409:p00222:c01:split-1
projected_resilience_of_asset-c100,298,73,73,Build redundancy in payment processing infrastructure with backup and failover systems,resilience_of_asset,0.2958,servers vendor offline agents hardware card software computing back authentication dpi gog,34460895:p00120:c09:split-1|33191006:p00168:c12:split-1|34049898:p00296:c04:split-1|31866282:p00195:c13:split-1|31747152:p00240:c04:split-1
projected_resilience_of_asset-c140,295,79,79,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3346,capex spv financing subsidies ifc cerc buildings ppp funding financed finance sources,32321387:p00254:c04:split-1|34388773:p00301:c03:split-1|32626249:p00396:c08:split-1|32626249:p00376:c22:split-1|34049907:p00305:c03:split-1
projected_resilience_of_asset-c156,294,79,79,Develop sovereign cloud and data residency policies for government continuity,resilience_of_asset,0.3146,municipal subnational governments political ability authorities priorities officials federal offices servants state,33753850:p00132:c07:split-1|31747152:p00154:c02:split-1|34327188:p00253:c01:split-1|34204848:p00228:c06:split-1|40077325:p00049:c04:split-1
projected_resilience_of_asset-c001,293,73,73,Develop national emergency telecommunications plans and spectrum sharing mandates,resilience_of_asset,0.4467,urgencies soc activation cert incident urgency csirt emergency numbers contingent calls incidents,31889872:p00234:c04:split-1|31889872:p00151:c04:split-1|31889872:p00224:c21:split-1|31889872:p00246:c09:split-1|31889872:p00246:c06:split-1
projected_resilience_of_asset-c007,293,66,66,Address algorithmic fairness and gender exclusion risks in social protection targeting systems,resilience_of_asset,0.4362,equality retention empowering parity encourage female trainees girls empowerment trainers women equal,32626249:p00231:c22:split-1|40072597:p00137:c12:split-1|32971756:p00596:c06:split-1|33835349:p00160:c07:split-1|34327188:p00120:c03:split-1
projected_resilience_of_asset-c101,293,67,67,Upgrade and harden government data centers for disaster resilience,resilience_of_asset,0.6126,waterproof coverings resistant pandemics withstand flood weather event disruption disasters redundancy events,33844146:p00207:c07:split-1|34196134:p00107:c02:split-1|33844146:p00189:c02:split-1|34428613:p00162:c10:split-1|40028045:p00193:c12:split-1
projected_resilience_of_asset-c141,293,62,62,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.2464,err discounted npv eirr discount irr pessimistic optimistic reaches capex opex scenario,40087727:p00237:c02:split-1|31889872:p00256:c14:split-1|31889872:p00474:c02:split-1|33421881:p00371:c09:split-1|31167658:p00343:c05:split-1
projected_resilience_of_asset-c010,290,70,70,Deploy climate-resilient fiber-to-the-premises in hazard-prone areas,resilience_of_asset,0.3422,invest catalyze incentivize upgrades middle investments mile unserved investing cable submarine backbone,32626249:p00191:c06:split-1|40042661:p00105:c19:split-1|31866361:p00206:c09:split-1|40042661:p00109:c10:split-1|34131348:p00191:c04:split-1
projected_resilience_of_asset-c003,286,84,84,Diversify equipment vendor dependencies for telecom supply chain resilience,resilience_of_asset,0.2325,leads losses disruptions spending resulting delays costs leading retail prices supply revenues,34194833:p00110:c06:split-1|33191006:p00369:c12:split-1|34049898:p00263:c04:split-1|34397339:p00203:c03:split-1|40100544:p00109:c05:split-1
projected_resilience_of_asset-c111,286,74,74,Diversify equipment vendor dependencies for telecom supply chain resilience,resilience_of_asset,0.2558,cert incidents hardware upgrading computer waste software installation center cybersecurity acquisition iv,33118666:p00236:c01:split-1|33753850:p00255:c01:split-1|34428613:p00196:c10:split-1|34428613:p00162:c01:split-1|31747152:p00220:c01:split-1
projected_resilience_of_asset-c066,282,70,70,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3339,augment staffed officer spiu recruit specialists specialist ciu advisor pit consultant recruited,33815663:p00454:c03:split-1|33830968:p00313:c02:split-1|40042661:p00201:c01:split-1|33421881:p00235:c07:split-1|34254903:p00192:c07:split-1
projected_resilience_of_asset-c091,275,71,71,Upgrade and harden government data centers for disaster resilience,resilience_of_asset,0.3323,efficiencies modernize efficiency improve transparent delivery improved ability resource efficient modernization accountability,34397339:p00114:c02:split-1|40072597:p00126:c04:split-1|34131348:p00134:c05:split-1|33421881:p00345:c08:split-1|34394311:p00107:c02:split-1
projected_resilience_of_asset-c153,269,71,71,Diversify equipment vendor dependencies for telecom supply chain resilience,resilience_of_asset,0.3470,lowering opex reduce costs prices vendor lower savings reducing cost economies avoid,31866282:p00172:c11:split-1|33822742:p00151:c05:split-1|33812956:p00144:c18:split-1|40037981:p00037:c24:split-1|33835348:p00194:c08:split-1
projected_resilience_of_asset-c062,268,100,100,Upgrade and harden government data centers for disaster resilience,resilience_of_asset,0.2408,continues recently past despite continued progress improvements now years made still gains,40052992:p00116:c04:split-1|32527137:p00139:c01:split-1|34440132:p00046:c03:split-1|40013198:p00345:c04:split-1|34350724:p00041:c02:split-1
projected_resilience_of_asset-c072,267,74,74,Upgrade and harden government data centers for disaster resilience,resilience_of_asset,0.3295,benefit connecting mdas servants beneficiaries improved universities officials ability institutions offices individuals,32108178:p00251:c16:split-1|33985963:p00267:c11:split-1|33937854:p00221:c07:split-1|40072597:p00173:c22:split-1|32527137:p00208:c02:split-1
projected_resilience_of_asset-c077,265,65,65,Address algorithmic fairness and gender exclusion risks in social protection targeting systems,resilience_of_asset,0.4625,abuse confidential exploitation sexual trafficking harassment gbv discrimination sh disability peoples child,32971756:p00324:c05:split-1|32527137:p00280:c15:split-1|33937854:p00307:c06:split-1|32159893:p00527:c05:split-1|40013198:p00217:c09:split-1
projected_resilience_of_asset-c102,265,65,65,Diversify equipment vendor dependencies for telecom supply chain resilience,resilience_of_asset,0.2745,leakages eliminating reduces errors save yield numerous fraud reducing transaction savings duplication,34049898:p00239:c07:split-1|32971756:p00639:c07:split-1|33844146:p00288:c08:split-1|33191006:p00310:c01:split-1|33421881:p00128:c10:split-1
projected_resilience_of_asset-c134,265,63,63,Monitor climate vulnerability of digital infrastructure using geospatial and climate projection data,resilience_of_asset,0.6134,resistant resilient carbon hotspots climate adaptation deploying resilience green disaster proof incorporate,34388773:p00275:c06:split-1|40052992:p00265:c02:split-1|33118666:p00263:c16:split-1|34428613:p00121:c05:split-1|32971756:p00258:c02:split-1
projected_resilience_of_asset-c014,264,79,79,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.3176,annexes budgets awpb staffing budgeting detail annual risa plans sop pim roles,34049898:p00396:c03:split-1|34370345:p00062:c11:split-1|31167658:p00444:c03:split-1|34204848:p00311:c04:split-1|33815663:p00436:c02:split-1
projected_resilience_of_asset-c076,264,61,61,Address algorithmic fairness and gender exclusion risks in social protection targeting systems,resilience_of_asset,0.4627,lens ambassadors pwds bridging harmful elderly girls modules gender harassment literacy female,34310682:p00159:c05:split-1|31866361:p00200:c07:split-1|33937854:p00520:c17:split-1|34428613:p00193:c05:split-1|33835349:p00236:c01:split-1
projected_resilience_of_asset-c151,264,79,79,Establish national cybersecurity frameworks and CERTs for critical digital infrastructure,resilience_of_asset,0.4299,cybercrime csirt convention cybersecurity cyber incident threats computer teams itu partnerships legislation,32626249:p00359:c06:split-1|33822742:p00417:c27:split-1|33835348:p00218:c09:split-1|40013198:p00247:c06:split-1|32527137:p00170:c06:split-1
projected_resilience_of_asset-c089,263,87,87,Upgrade and harden government data centers for disaster resilience,resilience_of_asset,0.2680,valued overruns budgeted originally billion million total approximately pcm estimated amount computing,33815663:p00318:c07:split-1|33815663:p00347:c03:split-1|34201758:p00229:c18:split-1|31866361:p00261:c18:split-1|34201758:p00229:c29:split-1
projected_resilience_of_asset-c067,259,74,74,Develop national fiber pooling and open access policies for resilient connectivity,resilience_of_asset,0.2749,prosperity diversification goals boosting sustainable outcomes competitiveness contributing cpf human addressing strengthening,34429409:p00127:c03:split-1|34394311:p00113:c10:split-1|33985963:p00153:c24:split-1|32527137:p00147:c04:split-1|34254903:p00115:c07:split-1
projected_resilience_of_asset-c030,258,103,103,Develop sovereign cloud and data residency policies for government continuity,resilience_of_asset,0.3037,elections election cabinet gou bill parliament goe gos reform request requested grenada,40045816:p00410:c31:split-1|34030165:p00030:c01:split-1|34004583:p00023:c21:split-1|40100650:p00054:c04:split-1|40080119:p00236:c10:split-1
projected_resilience_of_asset-c143,257,79,79,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2334,wherever requiring feasible need requires necessary required able applicable possible needs needed,33867703:p00029:c12:split-1|33191006:p00160:c09:split-1|40110459:p00389:c03:split-1|33107441:p00175:c07:split-1|31747152:p00682:c18:split-1
projected_resilience_of_asset-c009,255,103,103,Establish data protection and consent protocols for beneficiary registries used in emergency disbursements,resilience_of_asset,0.3188,directors disclosed website subsidiary combating executive april cleared covenants board approved november,33862093:p00362:c09:split-1|32527137:p00343:c02:split-1|32159893:p00263:c22:split-1|40100650:p00035:c02:split-1|32159893:p00266:c05:split-1
projected_resilience_of_asset-c095,255,78,78,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3404,feasibility explored ppps studies ppp options preparatory study bottlenecks mapping models ppa,32093931:p00266:c01:split-1|40052992:p00248:c12:split-1|40087727:p00184:c05:split-1|34194833:p00245:c07:split-1|40110459:p00350:c09:split-1
projected_resilience_of_asset-c043,253,70,70,Develop and regularly test government ICT business continuity and disaster recovery plans,resilience_of_asset,0.3451,reengineering enterprise architecture migration ii vi iii improvement centric portal interoperability iv,34460895:p00129:c07:split-1|40100544:p00139:c03:split-1|34443340:p00040:c05:split-1|33835348:p00218:c07:split-1|34428613:p00165:c04:split-1
projected_resilience_of_asset-c119,252,91,91,Develop and regularly test government ICT business continuity and disaster recovery plans,resilience_of_asset,0.2205,downgraded ms moderately isr unsatisfactory ip ratings satisfactory upgraded progress towards pdo,40048754:p00038:c01:split-1|40119486:p00010:c01:split-1|40013198:p00148:c01:split-1|33867703:p00024:c08:split-1|40034355:p00046:c01:split-1
projected_resilience_of_asset-c028,251,75,75,Establish data protection and consent protocols for beneficiary registries used in emergency disbursements,resilience_of_asset,0.3534,grs http anticorruption please visit combating worldbank www org preventing complaints anti,34428613:p00246:c06:split-1|32093931:p00377:c04:split-1|34327188:p00243:c07:split-1|34049907:p00456:c10:split-1|33753850:p00345:c05:split-1
projected_resilience_of_asset-c148,250,62,62,Address algorithmic fairness and gender exclusion risks in social protection targeting systems,resilience_of_asset,0.4496,devoted lens equality gender pillars equal gbv sensitive voice bodies empowerment equity,40013198:p00222:c08:split-1|33937854:p00308:c02:split-1|33191006:p00217:c01:split-1|33421881:p00181:c11:split-1|32093931:p00388:c22:split-1
projected_resilience_of_asset-c044,249,65,65,Develop and regularly test government ICT business continuity and disaster recovery plans,resilience_of_asset,0.2627,workshops cert officers servants professionals building officials iv hiring conducting vi partnerships,33862093:p00212:c08:split-1|33107441:p00201:c08:split-1|33602788:p00500:c05:split-1|33118666:p00263:c14:split-1|34228623:p00186:c09:split-1
projected_resilience_of_asset-c129,248,56,56,Address algorithmic fairness and gender exclusion risks in social protection targeting systems,resilience_of_asset,0.3806,stereotypes pronounced restrictive inequalities disparities harmful norms harassment barrier stem persistent behind,33835348:p00141:c01:split-1|34338772:p00784:c19:split-1|34194833:p00109:c01:split-1|33835349:p00146:c05:split-1|33835348:p00141:c11:split-1
projected_resilience_of_asset-c020,246,94,94,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.2722,outlive life continue works implemented planned scope period original throughout construction civil,31866361:p00402:c29:split-1|34059801:p00051:c11:split-1|40034360:p00233:c41:split-1|32093931:p00303:c05:split-1|34204848:p00271:c02:split-1
projected_resilience_of_asset-c159,246,96,96,Upgrade and harden government data centers for disaster resilience,resilience_of_asset,0.2565,allocated expenditures funding cover funds eligible grants fund budget operating grant maintenance,40115059:p00675:c02:split-1|40037981:p00061:c02:split-1|34295403:p00129:c06:split-1|33107441:p00214:c04:split-1|33859017:p00025:c06:split-1
projected_resilience_of_asset-c051,245,70,70,Diversify equipment vendor dependencies for telecom supply chain resilience,resilience_of_asset,0.2737,kt cri subscribers retail argentina subscriptions share isps fixed operator km telecom,40110459:p00212:c07:split-1|33107441:p00137:c03:split-1|34254903:p00096:c16:split-1|33937854:p00136:c03:split-1|32527137:p00251:c07:split-1
projected_resilience_of_asset-c037,243,60,60,Address algorithmic fairness and gender exclusion risks in social protection targeting systems,resilience_of_asset,0.4558,pwds disabled marginalized elderly disabilities disability attention groups targeting indigenous persons youth,34196134:p00173:c02:split-1|32971756:p00568:c17:split-1|40072597:p00179:c12:split-1|32159893:p00527:c06:split-1|33706639:p00291:c07:split-1
projected_resilience_of_asset-c105,243,77,77,Upgrade and harden government data centers for disaster resilience,resilience_of_asset,0.1911,grow projected percent respectively gdp percentage reach middle average approximately about around,40109413:p00052:c21:split-1|32159893:p00507:c07:split-1|31167658:p00648:c05:split-1|40013198:p00225:c05:split-1|34049907:p00586:c08:split-1
projected_resilience_of_asset-c147,243,82,82,Upgrade and harden government data centers for disaster resilience,resilience_of_asset,0.3267,renovation buildings rehabilitation solar require facilities construction designed need additional necessary needed,40082999:p00043:c20:split-1|32108178:p00323:c10:split-1|33812956:p00345:c05:split-1|31866361:p00143:c11:split-1|33830968:p00143:c06:split-1
projected_resilience_of_asset-c096,240,66,66,Develop national fiber pooling and open access policies for resilient connectivity,resilience_of_asset,0.2328,telegeography mbps lags ranked ranks itu index ranking th un behind telecommunication,34394311:p00091:c04:split-1|32321387:p00359:c04:split-1|34254903:p00095:c14:split-1|34022655:p00149:c09:split-1|33830968:p00137:c07:split-1
projected_resilience_of_asset-c032,236,85,85,Upgrade and harden government data centers for disaster resilience,resilience_of_asset,0.3409,eur unguaranteed ibrd equivalent million ida installation backbone financing estimated loan grant,34228623:p00180:c02:split-1|34049907:p00223:c02:split-1|34460895:p00120:c02:split-1|33815663:p00237:c02:split-1|34194833:p00240:c02:split-1
projected_resilience_of_asset-c114,232,78,78,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3920,esias esmps subprojects resettlement grm contractors grievance redress esmp rpf screening sep,33815663:p00373:c01:split-1|33835349:p00275:c10:split-1|34049907:p00283:c11:split-1|33118666:p00314:c11:split-1|34131348:p00246:c10:split-1
projected_resilience_of_asset-c005,231,95,95,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3401,furniture vehicles procured rooms procurements minor works consultant equipment installation acquisition rehabilitation,40017533:p00181:c01:split-1|32093931:p00289:c09:split-1|40126632:p00018:c15:split-1|33602788:p00426:c02:split-1|32093931:p00377:c09:split-1
projected_resilience_of_asset-c131,229,81,81,Upgrade and harden government data centers for disaster resilience,resilience_of_asset,0.3216,whr equivalent million ibrd centric enablers ida enabling environment foundations original enhancing,40072597:p00126:c01:split-1|32093931:p00190:c01:split-1|32971756:p00519:c09:split-1|33421881:p00167:c06:split-1|33844146:p00205:c06:split-1
projected_resilience_of_asset-c123,224,74,74,Upgrade and harden government data centers for disaster resilience,resilience_of_asset,0.2726,reallocating reallocate reallocated reallocation allocations ilap sequence allocation categories cancelled cancellation estimates,40037981:p00043:c10:split-1|40099485:p00052:c01:split-1|40099485:p00034:c10:split-1|34380807:p00043:c04:split-1|34325711:p00034:c01:split-1
projected_resilience_of_asset-c122,223,64,64,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.4025,mini grids wind battery circular renewable solar clean powered grid sources energy,34049907:p00540:c03:split-1|40042661:p00187:c10:split-1|40109413:p00154:c03:split-1|33602788:p00469:c08:split-1|40052992:p00162:c06:split-1
projected_resilience_of_asset-c133,223,58,58,Address algorithmic fairness and gender exclusion risks in social protection targeting systems,resilience_of_asset,0.3049,maternal prevalence latin parity inequality equality ssa marriage ranks saharan pdf births,33786588:p00133:c03:split-1|32971756:p00128:c01:split-1|32527137:p00414:c08:split-1|33985963:p00269:c04:split-1|33985963:p00122:c10:split-1
projected_resilience_of_asset-c022,218,77,77,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3236,staffed senior specialist division officer experts department procurement staffing hiring recruitment charge,33830968:p00425:c04:split-1|33835348:p00431:c06:split-1|33835348:p00453:c08:split-1|33813209:p00316:c05:split-1|33815663:p00391:c18:split-1
projected_resilience_of_asset-c145,218,75,75,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3347,familiar qualifications experience hands post trained reviews step exchanges regulations procurement world,34310682:p00336:c02:split-1|40037981:p00070:c13:split-1|34194833:p00354:c05:split-1|40072597:p00198:c02:split-1|40039972:p00040:c03:split-1
projected_resilience_of_asset-c075,216,68,68,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3143,inadequate delays insufficient house slow weak poor complexity contract lack procurement limited,34254903:p00193:c04:split-1|34049907:p00510:c10:split-1|32971756:p00467:c05:split-1|34194833:p00359:c01:split-1|34196069:p00448:c02:split-1
projected_resilience_of_asset-c103,215,79,79,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.2407,restructurings restructuring restructured proposes processed cancellation second seeks partial dated approval request,40110522:p00051:c07:split-1|40105675:p00125:c19:split-1|34443340:p00037:c04:split-1|34357064:p00029:c04:split-1|40031410:p00053:c05:split-1
projected_resilience_of_asset-c152,212,89,89,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2045,cancelled summary af priority selected time proposed key regional new implementation,34357064:p00030:c17:split-1|34327188:p00149:c12:split-1|40099485:p00037:c04:split-1|34201758:p00190:c02:split-1|32093931:p00160:c16:split-1
projected_resilience_of_asset-c034,210,67,67,Address algorithmic fairness and gender exclusion risks in social protection targeting systems,resilience_of_asset,0.4800,disaggregated sex gender notes identifies measure experiences gaps statistics collection analysis informed,32626249:p00358:c06:split-1|40110459:p00339:c06:split-1|32971756:p00679:c02:split-1|31866361:p00148:c10:split-1|31167658:p00326:c03:split-1
projected_resilience_of_asset-c035,210,71,71,Build redundancy in payment processing infrastructure with backup and failover systems,resilience_of_asset,0.3169,proper pay controls cash purposes processing payment maintain accountability manage flow timely,34049907:p00460:c08:split-1|34049907:p00471:c07:split-1|40031410:p00129:c10:split-1|32971756:p00393:c12:split-1|33753850:p00138:c07:split-1
projected_resilience_of_asset-c136,207,77,77,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.2475,closing date extend formally june extension august month extended closure became months,40095037:p00139:c03:split-1|34428382:p00041:c04:split-1|40109413:p00086:c05:split-1|34295403:p00083:c03:split-1|34440132:p00050:c01:split-1
projected_resilience_of_asset-c045,203,68,68,Design interoperability and portability standards for digital financial services,resilience_of_asset,0.3184,usf universal scheme device fund subsidies ppp grant implement affordable recovery beneficiary,33753850:p00243:c18:split-1|33602788:p00211:c02:split-1|31866282:p00108:c03:split-1|34022655:p00376:c06:split-1|40042661:p00122:c16:split-1
projected_resilience_of_asset-c093,201,76,76,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3639,rating rated assessed residual substantial risk moderate moderately procurement overall mitigation assessment,33812956:p00289:c02:split-1|31866361:p00303:c03:split-1|32321387:p00256:c07:split-1|34394311:p00201:c01:split-1|31747152:p00355:c15:split-1
projected_resilience_of_asset-c049,197,65,65,Address algorithmic fairness and gender exclusion risks in social protection targeting systems,resilience_of_asset,0.3344,females female women headed men disabilities likely gender persons number based use,34310682:p00121:c02:split-1|34196134:p00137:c08:split-1|32159893:p00144:c02:split-1|34196134:p00116:c05:split-1|33835349:p00151:c14:split-1
projected_resilience_of_asset-c117,195,58,58,Address algorithmic fairness and gender exclusion risks in social protection targeting systems,resilience_of_asset,0.4551,empowering bridging divide equality girls gender equal stem disparities gap participation women,32093931:p00296:c10:split-1|33822742:p00154:c12:split-1|40013198:p00299:c35:split-1|33835348:p00326:c08:split-1|34131348:p00160:c10:split-1
projected_resilience_of_asset-c108,192,77,77,Develop and regularly test government ICT business continuity and disaster recovery plans,resilience_of_asset,0.3273,subcomponents enablers centric foundations architecture shared portal interoperability government frameworks platforms foundational,34022655:p00189:c07:split-1|40017533:p00204:c11:split-1|40105151:p00232:c02:split-1|40027697:p00174:c06:split-1|40037981:p00038:c01:split-1
projected_resilience_of_asset-c002,177,61,61,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3068,upgrading purchase bandwidth ii equipment acquisition hardware feasibility payment shared financing software,34049907:p00615:c01:split-1|34196069:p00177:c17:split-1|40045816:p00179:c01:split-1|34228623:p00194:c08:split-1|34049907:p00599:c01:split-1
projected_resilience_of_asset-c120,160,77,77,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3267,procurements delayed packages delays stages contracting awarded procured contracts bidding signed contract,34203125:p00037:c03:split-1|33118666:p00306:c17:split-1|34192090:p00051:c08:split-1|40087727:p00257:c02:split-1|40028045:p00139:c08:split-1
projected_resilience_of_asset-c024,144,58,58,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3535,sanction satisfy limitation directive inspection anti objection right ipf corruption compliance minimum,34228623:p00260:c07:split-1|34196069:p00313:c23:split-1|33835348:p00356:c13:split-1|33830968:p00422:c07:split-1|34228623:p00281:c13:split-1
projected_resilience_of_asset-c039,143,55,55,Address algorithmic fairness and gender exclusion risks in social protection targeting systems,resilience_of_asset,0.2348,cri men versus compared internet female percentage georgia usage percent users gap,34429409:p00108:c02:split-1|33835348:p00141:c08:split-1|40013198:p00345:c13:split-1|40081960:p00105:c08:split-1|34131348:p00145:c12:split-1
